trial,state,fold,recall_at_10,precision_at_10,lift_at_10,captured,reviewed,positives,average_precision,roc_auc,pr_auc_trapezoid,accuracy,precision,recall,f1,confusion_matrix,seconds,train_rows,valid_rows,train_positive,weight_ratio
22,COMPLETE,1,0.7798165137614679,0.5448717948717948,7.798165137614678,85,156,109,0.7244514593792519,0.9483810595666387,0.7234553361738756,0.9544871794871795,0.7159090909090909,0.5779816513761468,0.6395939086294417,"[[1426, 25], [46, 63]]",5.469740599975921,3120,1560,217,13.377880184331797
22,COMPLETE,2,0.7798165137614679,0.5448717948717948,7.798165137614678,85,156,109,0.7388270936945734,0.9367345519382394,0.738004778920149,0.9576923076923077,0.7047619047619048,0.6788990825688074,0.6915887850467289,"[[1420, 31], [35, 74]]",5.160141399945132,3120,1560,217,13.377880184331797
23,COMPLETE,0,0.7037037037037037,0.48717948717948717,7.037037037037036,76,156,108,0.6500866251307744,0.9133251709009285,0.6488320119228445,0.9384615384615385,0.5441176470588235,0.6851851851851852,0.6065573770491803,"[[1390, 62], [34, 74]]",4.7772103999741375,3120,1560,218,13.311926605504587
23,COMPLETE,1,0.7431192660550459,0.5192307692307693,7.431192660550459,81,156,109,0.6677994468788909,0.9416789433418269,0.6664663176913115,0.9435897435897436,0.5826771653543307,0.6788990825688074,0.6271186440677966,"[[1398, 53], [35, 74]]",4.935669700033031,3120,1560,217,13.377880184331797
23,COMPLETE,2,0.7155963302752294,0.5,7.155963302752293,78,156,109,0.6876237023291626,0.9228308221473328,0.6867059321457355,0.9391025641025641,0.5522388059701493,0.6788990825688074,0.6090534979423868,"[[1391, 60], [35, 74]]",732.0577819999307,3120,1560,217,13.377880184331797
24,COMPLETE,0,0.7407407407407407,0.5128205128205128,7.4074074074074066,80,156,108,0.7005472603833256,0.9165391286603408,0.6996584291291954,0.95,0.6470588235294118,0.6111111111111112,0.6285714285714286,"[[1416, 36], [42, 66]]",6.584708999958821,3120,1560,218,13.311926605504587
24,COMPLETE,1,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.7188701977946031,0.949917488097421,0.7178896172962157,0.9512820512820512,0.7088607594936709,0.5137614678899083,0.5957446808510638,"[[1428, 23], [53, 56]]",6.812147099990398,3120,1560,217,13.377880184331797
24,COMPLETE,2,0.7798165137614679,0.5448717948717948,7.798165137614678,85,156,109,0.7431189332542103,0.9366207424174408,0.742317941631059,0.9583333333333334,0.72,0.6605504587155964,0.6889952153110048,"[[1423, 28], [37, 72]]",6.9556707999436185,3120,1560,217,13.377880184331797
25,COMPLETE,0,0.75,0.5192307692307693,7.5,81,156,108,0.7108762659441635,0.9203843995510662,0.7099977094669983,0.9512820512820512,0.6568627450980392,0.6203703703703703,0.638095238095238,"[[1417, 35], [41, 67]]",7.350553399999626,3120,1560,218,13.311926605504587
25,COMPLETE,1,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.7323512699458595,0.9489501071706321,0.7314416398845771,0.9570512820512821,0.7692307692307693,0.5504587155963303,0.6417112299465241,"[[1433, 18], [49, 60]]",7.429652699967846,3120,1560,217,13.377880184331797
