trial,state,value,n_estimators,learning_rate,subsample,colsample_bytree,reg_alpha,weight_multiplier,num_leaves,min_child_samples,reg_lambda,min_split_gain,mean_recall_at_10,mean_precision_at_10,mean_lift_at_10,mean_average_precision,mean_roc_auc,std_recall_at_10,seconds
12,COMPLETE,0.6960260179987525,300,0.031200628918043056,0.9741362622971121,0.7667206403471639,0.0,1.3647545164133597,45,44,0.0,0.01,0.6960260179987525,0.48266666666666663,6.9491237636995455,0.6394791545552412,0.9183893806125045,0.03667424645795795,8.736242400016636
13,COMPLETE,0.7037334046155217,400,0.04878515704689688,0.9195750874821339,0.8329942524540761,0.0,1.0828508841149325,23,6,0.0,0.0,0.7037334046155217,0.488,7.026074311681367,0.6683439725835661,0.9148682179517094,0.02505704535968503,9.339995100162923
14,COMPLETE,0.6922837031096855,200,0.07711701332831428,0.9129789586655929,0.9438873528602801,0.0,0.9053007256885721,78,26,0.0,0.0,0.6922837031096855,0.48,6.911760491847098,0.6457274843801842,0.9214824971288408,0.014752221950347354,12.234367999946699
15,COMPLETE,0.6884077341174374,700,0.042313583784037045,0.8771065987782877,0.9502897463686113,0.0,1.4863915954816216,31,24,0.0,0.0,0.6884077341174374,0.47733333333333333,6.873062817428495,0.6538205372634625,0.9168361674813572,0.010948402309576175,15.527680100058205
16,COMPLETE,0.6885413882206185,800,0.08237945860290484,0.9427165333699056,0.9433680567008231,0.0,0.6716231223259812,23,29,20.0,0.0,0.6885413882206185,0.47733333333333333,6.874397219994653,0.6574655563124193,0.9127588099484775,0.023829026928786468,15.279795499984175
17,COMPLETE,0.7038225073509757,800,0.02381063784014263,0.9850603521976199,0.9157255252669014,0.0,1.666530723526912,21,9,1.0,0.0,0.7038225073509757,0.488,7.026963913392141,0.681970487861991,0.9188416322332903,0.0063968069485155704,15.480227899970487
18,COMPLETE,0.7076093736077698,200,0.03518310881617876,0.9142732650652813,0.9607173636469025,0.1,0.545665007632069,27,11,0.0,0.0,0.7076093736077698,0.49066666666666664,7.064771986099973,0.667978429409532,0.9174305293599364,0.02798159299230846,6.472533300053328
19,COMPLETE,0.6999465383587276,100,0.04060901814406321,0.9114257019960658,0.9632561767830928,0.0,0.517108743573147,32,37,0.0,0.0,0.6999465383587276,0.48533333333333334,6.988266238973536,0.6516018217087102,0.9167100962271487,0.03428655430413401,2.6578492999542505
20,COMPLETE,0.7075202708723157,700,0.04415008328043058,0.9857345327477046,0.9447983444276642,0.01,0.524825646104124,13,12,0.0,0.0,0.7075202708723157,0.49066666666666664,7.0638823843892,0.6769881180047572,0.9177597627462308,0.031974786953993264,12.251477700076066
21,COMPLETE,0.6460839347767976,100,0.02668913369877525,0.8781909399390637,0.8965405388757304,0.1,0.7838975981398696,15,12,0.0,0.0,0.6460839347767976,0.44799999999999995,6.450502004811547,0.5699588039511418,0.912772734558407,0.048653520465463396,2.103358200052753
22,COMPLETE,0.7038225073509757,400,0.05290557574875739,0.9454817433076321,0.9496823507984965,0.01,0.7801401486177088,16,9,5.0,0.0,0.7038225073509757,0.488,7.026963913392141,0.6773752327844397,0.9188198833728292,0.0063968069485155704,8.624721700092778
23,COMPLETE,0.6844872137574624,500,0.08037366101158666,0.9407065563673931,0.7961378208378553,0.01,0.5653962427242032,8,13,0.0,0.0,0.6844872137574624,0.4746666666666666,6.833920342154503,0.65483111261389,0.9081400554590829,0.023563925524705397,5.323660500114784
24,COMPLETE,0.6922391517419585,900,0.07253472676878796,0.9412846514592337,0.9655987641053615,0.01,0.5034049390079326,10,5,0.0,0.0,0.6922391517419585,0.48,6.911315690991713,0.6813293156393893,0.9162268245060253,0.012601029692355858,11.553362499922514
25,COMPLETE,0.7038225073509757,800,0.04401223796036031,0.9773244818408402,0.9027314322792597,0.0,0.569742532972473,11,18,0.0,0.0,0.7038225073509757,0.488,7.026963913392141,0.6656545994807209,0.9132165499047087,0.0063968069485155704,9.376312399981543
26,COMPLETE,0.7038670587187026,300,0.047879767570797274,0.9379377716902002,0.9685342801350876,1.0,0.7793002966811373,21,34,0.0,0.0,0.7038670587187026,0.488,7.027408714247527,0.6795193360808809,0.919505455280472,0.010141480612577563,5.493260500021279
27,COMPLETE,0.6884077341174374,600,0.022307744669754433,0.8993592607068366,0.9525951870241559,5.0,0.5758296902804265,15,7,0.0,0.0,0.6884077341174374,0.47733333333333333,6.873062817428495,0.6508271815008652,0.9176653349763862,0.025462500066136446,8.14023390004877
28,COMPLETE,0.6997683328878197,500,0.021093827584141606,0.9867793862382875,0.8620127500294323,0.01,0.5454051426077589,16,10,0.0,0.0,0.6997683328878197,0.48533333333333334,6.986487035551991,0.6632349217478738,0.9150526473228133,0.04485767462711648,11.191706400015391
29,COMPLETE,0.6689833377884701,200,0.020416409476726495,0.9384423057581684,0.9539006711345971,0.0,1.34577518812979,24,14,0.0,0.0,0.6689833377884701,0.46399999999999997,6.679129644480085,0.6093080689082568,0.9102181920203538,0.04921004607085617,4.966793400119059
30,COMPLETE,0.7114407912322909,500,0.011018261095492712,0.9607959119399362,0.8956558478147264,0.01,0.529093285221888,15,18,0.0,0.0,0.7114407912322909,0.49333333333333335,7.103024859663191,0.6569126617956146,0.9164136423325545,0.020261127421586318,9.298714599804953
31,COMPLETE,0.6806557961329412,200,0.03838574982846823,0.9766997947737058,0.9939195353173025,0.0,0.594458655323462,15,19,5.0,0.0,0.6806557961329412,0.472,6.795667468591286,0.651011645040736,0.9163867246387115,0.02137611579128856,3.3997996000107378
32,COMPLETE,0.6845317651251893,700,0.033604842058572,0.879063095833668,0.9646149110526859,0.01,0.5231683478824972,14,21,0.0,0.0,0.6845317651251893,0.4746666666666666,6.83436514300989,0.6710926898951662,0.9153801795381211,0.016073476552062985,12.21548650006298
33,COMPLETE,0.7038225073509756,700,0.06192893467562046,0.9568464614697476,0.9894328958073648,1.0,0.5066271251341298,24,15,0.0,0.0,0.7038225073509756,0.488,7.02696391339214,0.6739179475444367,0.91880861276004,0.023861905532086974,5.9239769000560045
34,COMPLETE,0.6845317651251893,600,0.019742389357554044,0.9517378706403665,0.866774937029694,0.01,0.722556553551742,20,17,0.0,0.0,0.6845317651251893,0.4746666666666666,6.83436514300989,0.6692940866405234,0.9169264388843588,0.016073476552062985,13.338810699875467
35,COMPLETE,0.6806112447652143,500,0.028139345153644607,0.9438210920789823,0.955079183691381,0.01,0.554710608989878,10,9,0.0,0.0,0.6806112447652143,0.472,6.795222667735899,0.6494727326900444,0.9094012976645889,0.0305239624623202,9.191601899918169
36,COMPLETE,0.6998128842555467,400,0.01744514174936482,0.966844282745876,0.9545139485083658,0.01,0.5015230570882547,21,23,0.0,0.0,0.6998128842555467,0.48533333333333334,6.9869318364073765,0.6620463751296319,0.9159911938642472,0.0356580196824754,9.746787800104357
37,COMPLETE,0.7115298939677448,400,0.04100468182146465,0.9500758325566974,0.9485274466565826,0.1,1.152744048501569,29,18,0.0,0.0,0.7115298939677448,0.49333333333333335,7.1039144613739635,0.6787843779238786,0.9225633442092972,0.00951628060425268,11.06782220012974
38,COMPLETE,0.6807448988683952,100,0.05595196085522239,0.9238658778492941,0.9087254767431419,0.0,1.0229907933102829,36,18,0.0,0.0,0.6807448988683952,0.472,6.796557070302058,0.6378485509810642,0.9200082251475207,0.023885184472124066,3.8867995000910014
39,COMPLETE,0.7036443018800678,300,0.02400151863357706,0.8981466003502278,0.9537940499913761,0.1,0.9331133175949867,39,8,0.0,0.0,0.7036443018800678,0.488,7.0251847099705955,0.6564975116319774,0.9205692608308685,0.039690443203319846,12.162457599886693
