trial,state,value,n_estimators,learning_rate,subsample,colsample_bytree,reg_alpha,weight_multiplier,max_depth,min_child_weight,reg_lambda,gamma,mean_recall_at_10,mean_precision_at_10,mean_lift_at_10,mean_average_precision,mean_roc_auc,std_recall_at_10,seconds
14,COMPLETE,0.681992337164751,600,0.013991342964141354,0.8109754211288639,0.9757889971106007,0.1,0.7690708586361975,3,4.202051446966051,0.4252373434415128,0.1,0.681992337164751,0.4746666666666666,6.809011494252874,0.6502569207776011,0.9190633652453131,0.028671704113210295,12.891295199864544
15,COMPLETE,0.6934865900383143,300,0.03356826434576982,0.6344514892413216,0.9180821338373333,0.0,1.2684870297246276,4,11.310973026010625,1.5361260203109008,0.0,0.6934865900383143,0.48266666666666663,6.923770114942529,0.6572810246786923,0.9185039980727407,0.05657020329591339,7.453036000020802
16,COMPLETE,0.735632183908046,500,0.04788086306739414,0.8934538465919504,0.6549395635938824,0.0,0.7563300482290798,5,2.453528391943211,0.36481715368757756,0.0,0.735632183908046,0.512,7.344551724137932,0.7034418949150911,0.9297771441583257,0.04876598490941706,13.458612299989909
17,COMPLETE,0.6819923371647509,500,0.07619805086845807,0.8653766217883073,0.6450505741110064,0.0,0.6887645592830746,7,1.7069785935041444,0.36221038029866276,5.0,0.6819923371647509,0.4746666666666666,6.809011494252874,0.6528615384539177,0.9168852983786602,0.04723688891163965,6.2457090999232605
18,COMPLETE,0.6934865900383141,500,0.034799138855690484,0.9503604999327486,0.9077142922204189,0.0,0.8564150107056474,3,1.8721513706140835,1.2233672525919927,0.0,0.6934865900383141,0.48266666666666663,6.923770114942529,0.669674257291445,0.9166443909828031,0.03553110534672684,9.562080699950457
19,COMPLETE,0.6743295019157088,100,0.07883226386984098,0.9099326312437032,0.6997657160877273,0.0,0.8015806322085202,3,2.154842626591887,0.3399286163197862,0.0,0.6743295019157088,0.4693333333333333,6.732505747126436,0.6427789635490367,0.9153936525851344,0.023618444455819846,2.169743799837306
20,COMPLETE,0.7011494252873564,300,0.05015142302479868,0.9194510959894501,0.6101297900016447,0.0,1.3456748735442492,3,4.365597029107836,1.689756738064533,0.0,0.7011494252873564,0.488,7.000275862068965,0.6575553721244025,0.9184099451853173,0.0430075561698154,5.299688099999912
21,COMPLETE,0.7088122605363983,200,0.05392488289229352,0.7445400471422252,0.8890365833394858,0.0,0.7939289734401113,6,4.048989911801953,0.7262661913092369,0.0,0.7088122605363983,0.49333333333333335,7.076781609195403,0.6836625925723552,0.9265364446688514,0.05499118810117747,8.486527999979444
22,COMPLETE,0.7088122605363983,100,0.05779915098069016,0.8772539881364686,0.8066927327992384,0.0,1.2197231029146423,5,4.930470556179797,4.183229711206821,0.0,0.7088122605363983,0.49333333333333335,7.076781609195403,0.6449955424034606,0.9200698961458116,0.04629519530112862,4.491975400131196
23,COMPLETE,0.7126436781609194,500,0.07202693988994333,0.8542800723418418,0.7040441048467903,0.0,0.631464883624899,4,2.678528587171248,0.3711127610558532,0.0,0.7126436781609194,0.496,7.11503448275862,0.700074791152986,0.9264011405150138,0.033838164238804015,9.71689159993548
24,COMPLETE,0.7318007662835249,400,0.03652762848122442,0.900172764018379,0.7283156570067799,0.0,0.6128176498605488,7,1.0057254486041007,0.45451817199664035,0.0,0.7318007662835249,0.5093333333333333,7.306298850574713,0.6918861949447633,0.9312225885334681,0.06248853038429154,19.21818960015662
25,COMPLETE,0.6666666666666666,100,0.027995787394282334,0.8142500181605485,0.8074186150671921,0.0,0.5635046035661645,5,1.0697061724597836,0.2571515810402874,0.0,0.6666666666666666,0.46399999999999997,6.655999999999999,0.6198792722780357,0.9154530544087702,0.018770036343166138,5.2772510999348015
26,COMPLETE,0.7432950191570881,900,0.05150006017619179,0.8798648778518436,0.7256944138912027,0.0,0.5441623827763318,8,1.3529208639356145,0.2242256398509961,0.0,0.7432950191570881,0.5173333333333333,7.421057471264368,0.6937784668420613,0.928833315182776,0.046295195301128654,20.839015700039454
27,COMPLETE,0.6973180076628352,1000,0.06606420983650071,0.7724476730138737,0.692996814628383,0.0,0.6129434841194804,8,1.6170752807236302,0.2687388670766156,0.0,0.6973180076628352,0.48533333333333334,6.962022988505748,0.6763631985307016,0.9234343494345277,0.03792909937399106,18.438153799972497
28,COMPLETE,0.7394636015325671,800,0.023744931839712304,0.9144361026046274,0.72607443081325,0.1,0.5554524557933332,6,1.2878813459488274,0.825559330148389,0.0,0.7394636015325671,0.5146666666666667,7.38280459770115,0.7043623731242414,0.9340408750548641,0.060337225088213126,34.21798220009077
29,COMPLETE,0.6934865900383143,700,0.02423280495120348,0.9586692025208815,0.7195535566191457,5.0,0.5373703948546824,7,1.2041127532972293,0.7631369994450277,0.0,0.6934865900383143,0.48266666666666663,6.923770114942529,0.672780740176483,0.9273152685787455,0.04723688891163965,33.032895599957556
30,COMPLETE,0.7394636015325671,800,0.0389232422689883,0.9377664216717004,0.6997402302440819,0.0,0.5227569274549958,7,1.6911151982901922,0.12269311187401002,0.0,0.7394636015325671,0.5146666666666667,7.38280459770115,0.7036565943721639,0.9315063972463955,0.051688649667555736,23.394364699954167
31,COMPLETE,0.735632183908046,1000,0.052354957721699125,0.8481006270791971,0.6952442071688822,0.0,0.5632893739272792,6,1.722480662533947,0.16598563931650007,0.0,0.735632183908046,0.512,7.344551724137932,0.6962865887714419,0.9274571729352091,0.04966084826366179,19.71751550002955
32,COMPLETE,0.7394636015325671,900,0.03160857724271602,0.8527443053318448,0.7033300822046793,0.0,0.6477061145008488,8,1.8004480528545859,0.2936866285596326,0.0,0.7394636015325671,0.5146666666666667,7.38280459770115,0.6936339592230194,0.9295956385861047,0.059602870444843116,39.04517439997289
33,COMPLETE,0.7318007662835249,900,0.03364483360080712,0.8488007514969806,0.7259126481087497,0.1,0.50532741913152,6,1.2100408149474462,0.17446663045205496,0.0,0.7318007662835249,0.5093333333333333,7.306298850574713,0.7029285747300329,0.932598730781035,0.04629519530112862,29.58840229990892
34,COMPLETE,0.7203065134099617,900,0.04680905566461173,0.9094890258171707,0.7928797612113578,0.0,0.6279878163483747,8,2.442466971150525,0.2040282219933074,0.0,0.7203065134099617,0.5013333333333333,7.1915402298850575,0.6967816472832826,0.9252345547008293,0.04629519530112862,23.22013410006184
35,COMPLETE,0.735632183908046,600,0.03277532225977173,0.9501220211579153,0.6337849549213173,0.0,0.5679337790452631,8,3.790968311366978,0.13724627524122385,0.0,0.735632183908046,0.512,7.344551724137932,0.6953022437560389,0.9305609182201894,0.04966084826366179,18.552416899823584
36,COMPLETE,0.735632183908046,700,0.021600379521983487,0.8323316970618091,0.694710134167308,0.1,0.5651737481920184,7,1.0274766365724122,0.2687913212084347,0.0,0.735632183908046,0.512,7.344551724137932,0.6952317125301599,0.9329617419254772,0.04876598490941706,19.39938770001754
37,COMPLETE,0.7241379310344827,700,0.022943947130607552,0.8551273763171611,0.7222119786271554,0.0,0.5890595081132074,6,2.146861648032831,0.14067251531767044,0.0,0.7241379310344827,0.504,7.2297931034482765,0.6996007362197861,0.9302556588487266,0.057086836880273314,13.270434999954887
38,COMPLETE,0.689655172413793,800,0.045299258755242267,0.9400896497497815,0.7175015445285655,5.0,0.7016784368666492,7,1.4980567398366755,0.1618107447388633,0.0,0.689655172413793,0.48,6.88551724137931,0.6670910379751266,0.9241356209635635,0.04966084826366175,13.46394009992946
39,COMPLETE,0.7241379310344827,900,0.036593658252382866,0.8075477822583959,0.7072493387003994,0.0,0.7616250395823938,7,3.091073346021138,0.10341260178568473,0.0,0.7241379310344827,0.504,7.2297931034482765,0.6922282027480734,0.9265562452767299,0.043007556169815414,12.833500200067647
